-4.845320284366607666e-01,5.382655858993530273e-01
-3.137147128582000732e-01,4.683801531791687012e-01
-4.217017590999603271e-01,6.141608953475952148e-01
-4.000017940998077393e-01,4.958153069019317627e-01
-5.067363977432250977e-01,5.175387263298034668e-01
-5.352358818054199219e-01,5.386863350868225098e-01
-5.439498424530029297e-01,5.622211098670959473e-01
-5.236205458641052246e-01,5.672196745872497559e-01
-5.487035512924194336e-01,6.016306281089782715e-01
-5.644233226776123047e-01,5.386122465133666992e-01
-6.996653676033020020e-01,3.906411230564117432e-01
-6.638814210891723633e-01,3.182763457298278809e-01
-6.488552689552307129e-01,3.701415061950683594e-01
-3.579649031162261963e-01,2.922302186489105225e-01
-1.286837309598922729e-01,7.516390681266784668e-01
-1.919489204883575439e-01,7.648283243179321289e-01
-1.113577187061309814e-01,8.318487405776977539e-01
-1.037821248173713684e-01,8.512704372406005859e-01
-1.725729256868362427e-01,2.397314310073852539e-01
-2.051315009593963623e-01,6.277005076408386230e-01
-3.175545036792755127e-01,6.979457139968872070e-01
-2.539869844913482666e-01,5.359030961990356445e-01
-3.363048732280731201e-01,6.631469130516052246e-01
-2.452571541070938110e-01,4.900870621204376221e-01
-2.905129194259643555e-01,7.473658919334411621e-01
-8.179919421672821045e-02,8.087196350097656250e-01
-2.711210548877716064e-01,7.482064962387084961e-01
-2.412844449281692505e-01,8.065606951713562012e-01
-2.133579105138778687e-01,7.250873446464538574e-01
-2.246613502502441406e-01,6.546733379364013672e-01
-1.112363934516906738e-01,7.908376455307006836e-01
-3.490771353244781494e-01,7.041879892349243164e-01
-3.995656669139862061e-01,6.464189887046813965e-01
-2.991661131381988525e-01,6.193320155143737793e-01
-4.447060525417327881e-01,6.341410279273986816e-01
-3.683860599994659424e-01,6.975405812263488770e-01
-3.088030815124511719e-01,7.433733344078063965e-01
-2.788254618644714355e-01,8.304702043533325195e-01
-3.351843953132629395e-01,7.959036231040954590e-01
-3.926418125629425049e-01,7.719598412513732910e-01
-2.659000754356384277e-01,6.838130354881286621e-01
-5.055443048477172852e-01,6.750403642654418945e-01
-2.631691396236419678e-01,8.001597523689270020e-01
-2.474915087223052979e-01,7.461640834808349609e-01
-3.035513758659362793e-01,7.780706882476806641e-01
-3.096571862697601318e-01,8.261575102806091309e-01
-3.213767111301422119e-01,8.002730607986450195e-01
-2.705657184123992920e-01,7.264111638069152832e-01
-2.817167341709136963e-01,5.837610363960266113e-01
-3.418621420860290527e-01,7.716522216796875000e-01
-3.200529813766479492e-01,7.553799152374267578e-01
-3.362758457660675049e-01,7.500178217887878418e-01
-3.234536647796630859e-01,7.760443687438964844e-01
-2.859356105327606201e-01,7.912583947181701660e-01
-2.106943130493164062e-01,8.508746027946472168e-01
-2.475269138813018799e-01,7.898728251457214355e-01
-2.321252524852752686e-01,7.775037288665771484e-01
3.639176487922668457e-02,8.801035284996032715e-01
4.434692114591598511e-02,8.288525938987731934e-01
-2.481338083744049072e-01,5.779038071632385254e-01
-6.483856588602066040e-02,4.750291109085083008e-01
1.719622407108545303e-03,8.697605133056640625e-01
-2.528507821261882782e-02,8.658289313316345215e-01
-2.665297873318195343e-02,8.244378566741943359e-01
1.301739271730184555e-02,8.337350487709045410e-01
-7.612162828445434570e-02,8.237297534942626953e-01
-5.558080226182937622e-02,8.209791779518127441e-01
5.934562534093856812e-02,4.999190568923950195e-01
-1.368122845888137817e-01,6.640861034393310547e-01
-6.171105895191431046e-03,7.730497717857360840e-01
1.679788227193057537e-03,7.251258492469787598e-01
-4.713511466979980469e-02,8.066343069076538086e-01
-1.591768562793731689e-01,7.937752008438110352e-01
-1.537114977836608887e-01,7.066890001296997070e-01
-5.964366719126701355e-02,7.533108592033386230e-01
-8.063476532697677612e-02,8.518501520156860352e-01
-1.059431135654449463e-01,8.874443769454956055e-01
-1.350039839744567871e-01,9.016792178153991699e-01
-1.307972669601440430e-01,9.051318168640136719e-01
-1.455799937248229980e-01,9.101564288139343262e-01
-1.431564539670944214e-01,9.119428992271423340e-01
-1.689510196447372437e-01,8.958849310874938965e-01
-1.645871549844741821e-01,9.049137234687805176e-01
-1.543889641761779785e-01,8.966881632804870605e-01
-1.519820541143417358e-01,8.926627635955810547e-01
-1.236350685358047485e-01,9.226053953170776367e-01
-1.477106064558029175e-01,8.639366030693054199e-01
-1.425919532775878906e-01,8.884658813476562500e-01
-1.423965841531753540e-01,8.981553912162780762e-01
-1.274149268865585327e-01,8.886308073997497559e-01
-1.179345995187759399e-01,8.655191063880920410e-01
-5.975109711289405823e-02,8.846521377563476562e-01
5.493304226547479630e-03,8.860116004943847656e-01
9.347707964479923248e-03,9.139848351478576660e-01
-1.272402890026569366e-02,9.286774992942810059e-01
3.288387088105082512e-03,9.300448298454284668e-01
-5.867045838385820389e-03,9.235547184944152832e-01
-3.411189420148730278e-03,9.312744736671447754e-01
1.559198368340730667e-02,9.280316829681396484e-01
7.228361908346414566e-03,9.245519638061523438e-01
-9.267822839319705963e-03,9.145859479904174805e-01
2.515518851578235626e-02,9.122655391693115234e-01
-1.319434843026101589e-03,9.082092046737670898e-01
1.969429291784763336e-02,8.989571928977966309e-01
-4.681537672877311707e-02,9.084663987159729004e-01
4.053864479064941406e-01,3.819105029106140137e-01
5.783305764198303223e-01,-5.527286604046821594e-02
2.856825590133666992e-01,4.710487723350524902e-01
1.719395220279693604e-01,4.382072687149047852e-01
1.550870239734649658e-01,6.469045877456665039e-01
2.768985331058502197e-01,3.772648870944976807e-01
-1.019566953182220459e-01,4.348984062671661377e-01
1.413580030202865601e-01,5.644911527633666992e-01
3.972950205206871033e-02,1.726783812046051025e-02
-1.622174493968486786e-02,5.261275172233581543e-01
1.808154135942459106e-01,2.639513313770294189e-01
2.540939450263977051e-01,2.761814594268798828e-01
1.530129909515380859e-01,4.057366549968719482e-01
2.961198985576629639e-01,-5.485354457050561905e-03
2.188667058944702148e-01,3.549080193042755127e-01
2.239165902137756348e-01,3.149084448814392090e-01
7.071784883737564087e-02,1.946081519126892090e-01
4.423466697335243225e-02,2.070714682340621948e-01
1.439568549394607544e-01,3.547668755054473877e-01
6.376622617244720459e-02,4.073455333709716797e-01
1.190589964389801025e-01,3.782330751419067383e-01
3.227500319480895996e-01,3.116052746772766113e-01
2.186558395624160767e-01,1.316702514886856079e-01
4.185869991779327393e-01,1.428244411945343018e-01
3.139608502388000488e-01,7.182093709707260132e-02
2.678980529308319092e-01,8.265130221843719482e-02
-1.359621584415435791e-01,4.275375902652740479e-01
-1.071424633264541626e-01,2.041087299585342407e-01
-7.691162824630737305e-01,8.254215121269226074e-03
-7.869752049446105957e-01,5.740439519286155701e-02
-7.988135814666748047e-01,-6.286145001649856567e-02
-6.962541937828063965e-01,-8.505244553089141846e-02
-7.539412975311279297e-01,-1.409060955047607422e-01
-4.208867549896240234e-01,-7.531073689460754395e-02
-5.361961126327514648e-01,3.295962885022163391e-02
-4.256765246391296387e-01,-5.404433012008666992e-01
-3.064938783645629883e-01,-6.248167753219604492e-01
-5.797592401504516602e-01,-2.804526984691619873e-01
-1.192037239670753479e-01,-6.032638251781463623e-02
-4.158030450344085693e-01,-4.630784988403320312e-01
-5.402751564979553223e-01,-2.022921591997146606e-01
-4.210875928401947021e-01,-1.260949671268463135e-01
-4.477042555809020996e-01,-3.882161080837249756e-01
-3.580265641212463379e-01,-3.156854808330535889e-01
-4.664346277713775635e-01,-2.863775789737701416e-01
-4.135974049568176270e-01,-2.662484943866729736e-01
-4.541165828704833984e-01,-2.469754666090011597e-01
-3.038682639598846436e-01,-2.899366617202758789e-01
-2.620655000209808350e-01,-4.729851484298706055e-01
-3.064334690570831299e-01,-2.359134703874588013e-01
-3.301957845687866211e-01,-3.526029884815216064e-01
-3.735284507274627686e-01,-3.663224875926971436e-01
-3.071133792400360107e-01,-4.064807891845703125e-01
-3.207635283470153809e-01,-3.194857239723205566e-01
-3.512459397315979004e-01,-3.482073843479156494e-01
-3.583350181579589844e-01,-1.907790601253509521e-01
-4.121454954147338867e-01,-1.694732606410980225e-01
-2.686486840248107910e-01,-1.063533946871757507e-01
-2.223671823740005493e-01,8.893809467554092407e-02
-2.473934590816497803e-01,-2.497164905071258545e-01
-1.861186921596527100e-01,-1.369673758745193481e-01
-3.472828269004821777e-01,-4.761342406272888184e-01
-8.202730864286422729e-02,-6.852449774742126465e-01
-2.549150772392749786e-02,-5.739003419876098633e-01
-6.494404375553131104e-02,-6.918503642082214355e-01
-8.902128785848617554e-02,-7.128596305847167969e-01
-1.691666096448898315e-01,-6.846653819084167480e-01
-5.661621317267417908e-02,-7.170505523681640625e-01
-2.176996767520904541e-01,-6.071259379386901855e-01
-2.724809050559997559e-01,-6.503705382347106934e-01
-2.310395091772079468e-01,-5.512654781341552734e-01
-3.155229985713958740e-01,-5.893043279647827148e-01
4.007845744490623474e-02,-4.382238388061523438e-01
1.611574785783886909e-03,-7.011142969131469727e-01
-2.019593119621276855e-01,-5.742416977882385254e-01
-1.777014881372451782e-01,-6.300006508827209473e-01
1.497533321380615234e-01,-3.819293081760406494e-01
-1.507963538169860840e-01,-6.345728635787963867e-01
-2.487341910600662231e-01,-5.710567831993103027e-01
-1.165190339088439941e-01,-6.730678081512451172e-01
-1.292906254529953003e-01,-5.282890796661376953e-01
-1.745582222938537598e-01,-6.714475750923156738e-01
-2.710150480270385742e-01,-6.103292703628540039e-01
-3.155454993247985840e-01,-5.154180526733398438e-01
-9.364052116870880127e-02,-6.714022755622863770e-01
-2.000789344310760498e-01,-6.587612628936767578e-01
-1.609058529138565063e-01,-6.533929109573364258e-01
-2.392299175262451172e-01,-6.703920364379882812e-01
-1.765493154525756836e-01,-5.913226604461669922e-01
1.573696616105735302e-03,-5.867067575454711914e-01
4.831648170948028564e-01,-1.218631640076637268e-01
4.613234102725982666e-01,-3.403652906417846680e-01
-3.385964548215270042e-03,-2.445678412914276123e-01
2.283443212509155273e-01,-9.236291795969009399e-02
3.708391487598419189e-01,-1.370304077863693237e-01
9.521847963333129883e-02,7.842836529016494751e-02
2.185092419385910034e-01,2.589838393032550812e-02
3.347176015377044678e-01,-3.100286126136779785e-01
1.910274922847747803e-01,-1.541846841573715210e-01
4.704287648200988770e-01,-2.122807502746582031e-01
-2.410352975130081177e-01,-7.066155672073364258e-01
-3.006916046142578125e-01,-4.781714081764221191e-01
-1.836203187704086304e-01,-7.260171771049499512e-01
-1.323769837617874146e-01,-3.638779819011688232e-01
-1.784044653177261353e-01,-2.990257143974304199e-01
1.800978481769561768e-01,-5.350382328033447266e-01
1.960494741797447205e-02,-2.371328324079513550e-01
-2.658093869686126709e-01,-5.111909508705139160e-01
-2.150699347257614136e-01,-4.668752551078796387e-01
-1.237351819872856140e-01,-4.370193481445312500e-01
1.709291189908981323e-01,-2.168321162462234497e-01
3.974208831787109375e-01,-4.459249079227447510e-01
9.335020929574966431e-02,-6.079297065734863281e-01
-2.422216385602951050e-01,-6.271364688873291016e-01
-1.737741827964782715e-01,-7.368018627166748047e-01
2.313713580369949341e-01,-2.602049112319946289e-01
-1.114668920636177063e-01,-7.274597883224487305e-01
-2.703084051609039307e-01,-5.794364213943481445e-01
-1.313524544239044189e-01,-4.135414361953735352e-01
-1.566902697086334229e-01,-4.912208020687103271e-01
2.542152814567089081e-02,-3.981752097606658936e-01
4.137291312217712402e-01,-5.325142741203308105e-01
2.114194631576538086e-01,-3.437559008598327637e-01
-2.626164630055427551e-02,-7.021495699882507324e-01
-1.289179921150207520e-01,-5.566786527633666992e-01
1.455361843109130859e-01,-5.673577785491943359e-01
-6.741394847631454468e-02,-4.950948655605316162e-01
-1.216183304786682129e-01,-6.463490724563598633e-01
-1.994764357805252075e-01,-5.033466815948486328e-01
1.755308657884597778e-01,-6.139987707138061523e-01
7.585950940847396851e-02,-5.358341336250305176e-01
1.915512233972549438e-02,-5.389680266380310059e-01
1.333175003528594971e-01,-5.049892663955688477e-01
1.138563454151153564e-01,-5.465690493583679199e-01
2.852484583854675293e-02,-5.068348646163940430e-01
1.708619743585586548e-01,-5.483755469322204590e-01
-1.916227042675018311e-01,-4.525010287761688232e-01
9.724914282560348511e-02,-6.569088697433471680e-01
1.471845358610153198e-01,-6.088256239891052246e-01
-1.061913818120956421e-01,-6.213311553001403809e-01
2.353049814701080322e-01,-4.158175289630889893e-01
-1.670334637165069580e-01,-4.458421766757965088e-01
2.037866562604904175e-01,-4.260884225368499756e-01
-6.586044281721115112e-02,-6.545521020889282227e-01
-7.396817207336425781e-02,-5.837983489036560059e-01
1.320279985666275024e-01,-6.881224513053894043e-01
2.187343239784240723e-01,-6.612396240234375000e-01
1.762540936470031738e-01,-3.867719769477844238e-01
4.236877560615539551e-01,-4.824712872505187988e-01
3.617304861545562744e-01,-4.951120316982269287e-01
3.056383728981018066e-01,-5.050364732742309570e-01
2.185798138380050659e-01,-4.916043579578399658e-01
3.670245409011840820e-01,-4.285525679588317871e-01
4.858100712299346924e-01,-4.381323456764221191e-01
5.123755335807800293e-01,-3.940744996070861816e-01
4.976814687252044678e-01,-5.014851689338684082e-01
7.160776257514953613e-01,-3.504415750503540039e-01
5.752211213111877441e-01,-5.871294736862182617e-01
5.094097256660461426e-01,-5.803374052047729492e-01
4.994052648544311523e-01,-5.289891958236694336e-01
4.727402925491333008e-01,-5.784512162208557129e-01
4.496256113052368164e-01,-5.312562584877014160e-01
4.423129558563232422e-01,-5.718250870704650879e-01
5.381579399108886719e-01,-5.188021063804626465e-01
4.835618734359741211e-01,-5.064511299133300781e-01
4.761665165424346924e-01,-5.283750891685485840e-01
4.281426966190338135e-01,-5.889700651168823242e-01
4.757075905799865723e-01,-4.860701858997344971e-01
5.329088568687438965e-01,-5.906120538711547852e-01
4.961954057216644287e-01,-5.638029575347900391e-01
5.443768501281738281e-01,-4.709364473819732666e-01
5.755061507225036621e-01,-4.206458032131195068e-01
5.651973485946655273e-01,-6.808509230613708496e-01
2.778487205505371094e-01,-7.235025167465209961e-01
1.621786355972290039e-01,-7.274679541587829590e-01
4.459840655326843262e-01,-7.637567520141601562e-01
4.161231219768524170e-01,-7.077043056488037109e-01
2.380150109529495239e-01,-7.265700101852416992e-01
4.211364388465881348e-01,-6.937921643257141113e-01
4.586139619350433350e-01,-7.439981102943420410e-01
4.462800323963165283e-01,-5.495527386665344238e-01
4.678392708301544189e-01,-6.219768524169921875e-01
4.604780077934265137e-01,-7.083419561386108398e-01
4.998893737792968750e-01,-6.358790397644042969e-01
4.067642390727996826e-01,-7.367046475410461426e-01
4.471269845962524414e-01,-7.217058539390563965e-01
4.815553724765777588e-01,-7.010216712951660156e-01
4.794851839542388916e-01,-5.655260682106018066e-01
4.920288920402526855e-01,-7.043184638023376465e-01
4.448086619377136230e-01,-7.468499541282653809e-01
4.679605662822723389e-01,-6.475397944450378418e-01
4.326067864894866943e-01,-6.340497732162475586e-01
4.706696569919586182e-01,-5.437438488006591797e-01
5.254948735237121582e-01,-6.621677875518798828e-01
4.412720799446105957e-01,-6.794921755790710449e-01
4.680330455303192139e-01,-6.756390929222106934e-01
4.995858371257781982e-01,-6.633279323577880859e-01
5.294742584228515625e-01,-7.031006217002868652e-01
5.384244918823242188e-01,-7.474402189254760742e-01
5.543695092201232910e-01,-5.436154603958129883e-01
5.192329883575439453e-01,-6.842756271362304688e-01
4.817565977573394775e-01,-7.471824288368225098e-01
5.008242130279541016e-01,-7.567957639694213867e-01
4.565016627311706543e-01,-7.345851659774780273e-01
4.869948625564575195e-01,-7.548556923866271973e-01
4.703292250633239746e-01,-7.377550601959228516e-01
4.943940341472625732e-01,-7.410149574279785156e-01
5.106697678565979004e-01,-7.354573607444763184e-01
4.751696586608886719e-01,-7.626284956932067871e-01
4.765767157077789307e-01,-7.196567654609680176e-01
5.019595026969909668e-01,-7.202720046043395996e-01
4.894909560680389404e-01,-7.766314148902893066e-01
5.044289827346801758e-01,-7.691457271575927734e-01
5.235789418220520020e-01,-7.581812739372253418e-01
5.487868189811706543e-01,-7.246482372283935547e-01
5.576659440994262695e-01,-7.527592182159423828e-01
5.394344925880432129e-01,-7.618949413299560547e-01
5.220872759819030762e-01,-7.819568514823913574e-01
5.371764898300170898e-01,-7.774603962898254395e-01
5.508888363838195801e-01,-7.821279168128967285e-01
5.496414303779602051e-01,-7.889947891235351562e-01
5.640435218811035156e-01,-7.787862420082092285e-01
5.578774213790893555e-01,-7.788416147232055664e-01
5.565321445465087891e-01,-7.854512929916381836e-01
5.609532594680786133e-01,-7.848526835441589355e-01
5.571647882461547852e-01,-7.906238436698913574e-01
5.691938996315002441e-01,-7.859212756156921387e-01
5.569358468055725098e-01,-8.005758523941040039e-01
5.636044144630432129e-01,-7.923591732978820801e-01
